municipality,,coordinates,,iata_code,iso_country,,name,,icao_code
San Juan,,"-66.09809875488281, 18.45680046081543",,SIG,PR,,Fernando Luis Ribas Dominicci Airport,,TJIG
Mayaguez,,"-67.14849853515625, 18.255699157714844",,MAZ,PR,,Eugenio Maria De Hostos Airport,,TJMZ
Ponce,,"-66.56300354003906, 18.00830078125",,PSE,PR,,Mercedita Airport,,TJPS
San Juan,,"-66.0018005371, 18.4393997192",,SJU,PR,,Luis Munoz Marin International Airport,,TJSJ
Basseterre,,"-62.71870040893555, 17.311199188232422",,SKB,KN,,Robert L. Bradshaw International Airport,,TKPK
Charlestown,,"-62.589900970458984, 17.205699920654297",,NEV,KN,,Vance W. Amory International Airport,,TKPN
Castries,,"-60.992901, 14.0202",,SLU,LC,,George F. L. Charles Airport,,TLPC
Vieux Fort,,"-60.952599, 13.7332",,UVF,LC,,Hewanorra International Airport,,TLPL
Enfidha,,"10.438611, 36.075833",,NBE,TN,,Enfidha - Hammamet International Airport,,DTNH
Oranjestad,,"-70.015198, 12.5014",,AUA,AW,,Queen Beatrix International Airport,,TNCA
Kralendijk,,"-68.26850128173828, 12.130999565124512",,BON,BQ,,Flamingo International Airport,,TNCB
Willemstad,,"-68.959801, 12.1889",,CUR,CW,,Hato International Airport,,TNCC
Sint Eustatius,,"-62.979400634765625, 17.49650001525879",,EUX,BQ,,F. D. Roosevelt Airport,,TNCE
Saint Martin,,"-63.1088981628, 18.041000366200002",,SXM,SX,,Princess Juliana International Airport,,TNCM
Tena,,"-77.583333, -1.059722",,TNW,EC,,Jumandy Airport,,SEJD
The Valley,,"-63.055099, 18.2048",,AXA,AI,,Clayton J Lloyd International Airport,,TQPF
I����d����r,,"43.8766479492, 39.9766273499",,IGD,TR,,I����d����r Airport,,LTCT
Gerald's Park,,"-62.19329833984375, 16.791400909423828",,MNI,MS,,John A. Osborne Airport,,TRPG
Scarborough,,"-60.83219909667969, 11.149700164794922",,TAB,TT,,Tobago-Crown Point Airport,,TTCP
Port of Spain,,"-61.33720016479492, 10.595399856567383",,POS,TT,,Piarco International Airport,,TTPP
Road Town,,"-64.54299926757812, 18.444799423217773",,EIS,VG,,Terrance B. Lettsome International Airport,,TUPJ
Kingstown,,"-61.149945, 13.156695",,SVD,VC,,Argyle International Airport,,TVSA
Bequia,,"-61.2620010376, 12.9884004593",,BQU,VC,,J F Mitchell Airport,,TVSB
Canouan,,"-61.3424, 12.699",,CIW,VC,,Canouan Airport,,TVSC
Mustique Island,,"-61.180198669433594, 12.887900352478027",,MQS,VC,,Mustique Airport,,TVSM
Union Island,,"-61.41194534301758, 12.60013484954834",,UNI,VC,,Union Island International Airport,,TVSU
Hamilton,,"-64.67870330810547, 32.36399841308594",,BDA,BM,,L.F. Wade International International Airport,,TXKF
Almaty,,"77.04049682617188, 43.35210037231445",,ALA,KZ,,Almaty Airport,,UAAA
Balkhash,,"75.00499725341797, 46.8932991027832",,BXH,KZ,,Balkhash Airport,,UAAH
Astana,,"71.46690368652344, 51.02220153808594",,TSE,KZ,,Astana International Airport,,UACC
Kokshetau,,"69.594597, 53.329102",,KOV,KZ,,Kokshetau Airport,,UACK
Petropavlosk,,"69.18389892578125, 54.77470016479492",,PPK,KZ,,Petropavlosk South Airport,,UACP
Taraz,,"71.30359649658203, 42.853599548339844",,DMB,KZ,,Taraz Airport,,UADD
Tamchy,,"76.713046, 42.58792",,IKU,KG,,Issyk-Kul International Airport,,UCFL
Bishkek,,"74.4776000977, 43.0612983704",,FRU,KG,,Manas International Airport,,UCFM
Osh,,"72.793296814, 40.6090011597",,OSS,KG,,Osh Airport,,UCFO
Shymkent,,"69.47889709472656, 42.364200592041016",,CIT,KZ,,Shymkent Airport,,UAII
Zhezkazgan,,"67.733299, 47.708302",,DZN,KZ,,Zhezkazgan Airport,,UAKD
Karaganda,,"73.33439636230469, 49.670799255371094",,KGF,KZ,,Sary-Arka Airport,,UAKK
Uralsk,,"51.54309844970703, 51.15079879760742",,URA,KZ,,Uralsk Airport,,UARR
Ekibastuz,,"75.21499633789062, 51.590999603271484",,EKB,KZ,,Ekibastuz Airport,,UASB
Ust Kamenogorsk,,"82.49420166015625, 50.036598205566406",,UKK,KZ,,Ust-Kamennogorsk Airport,,UASK
Pavlodar,,"77.07389831542969, 52.19499969482422",,PWQ,KZ,,Pavlodar Airport,,UASP
Semey,,"80.234398, 50.351295",,PLX,KZ,,Semipalatinsk Airport,,UASS
Aktau,,"51.091999, 43.8601",,SCO,KZ,,Aktau Airport,,UATE
Atyrau,,"51.8213996887207, 47.12189865112305",,GUW,KZ,,Atyrau Airport,,UATG
Aktyubinsk,,"57.206699, 50.2458",,AKX,KZ,,Aktobe Airport,,UATT
Kostanay,,"63.55030059814453, 53.20690155029297",,KSN,KZ,,Kostanay West Airport,,UAUU
Baku,,"50.04669952392578, 40.467498779296875",,GYD,AZ,,Heydar Aliyev International Airport,,UBBB
Ganja,,"46.3176, 40.737701",,KVD,AZ,,Ganja International Airport,,UBBG
Nakhchivan,,"45.45840072631836, 39.18880081176758",,NAJ,AZ,,Nakhchivan Airport,,UBBN
Gabala,,"47.7125, 40.826667",,GBB,AZ,,Gabala International Airport,,UBBQ
Gyumri,,"43.859298706100006, 40.7504005432",,LWN,AM,,Gyumri Shirak Airport,,UDSG
Yerevan,,"44.3959007263, 40.1473007202",,EVN,AM,,Zvartnots International Airport,,UDYZ
Yakutsk,,"129.77099609375, 62.093299865722656",,YKS,RU,,Yakutsk Airport,,UEEE
Neryungri,,"124.91400146484, 56.913898468018",,NER,RU,,Chulman Airport,,UELL
Khonuu,,"143.261551, 66.450861",,MQJ,RU,,Moma Airport,,UEMA
Magan,,"129.545288, 62.103484",,GYG,RU,,Magan Airport,,UEMM
Olyokminsk,,"120.471001, 60.397499",,OLZ,RU,,Olyokminsk Airport,,UEMO
Ust-Nera,,"143.11500549316, 64.550003051758",,USR,RU,,Ust-Nera Airport,,UEMT
Vilyuisk,,"121.69333648682, 63.75666809082",,VYI,RU,,Vilyuisk Airport,,UENW
Lensk,,"114.825996399, 60.7206001282",,ULK,RU,,Lensk Airport,,UERL
Yakutia,,"112.029998779, 66.4003982544",,PYJ,RU,,Polyarny Airport,,UERP
Mirny,,"114.03900146484375, 62.534698486328125",,MJZ,RU,,Mirny Airport,,UERR
Saskylakh,,"114.08000183105, 71.92790222168",,SYS,RU,,Saskylakh Airport,,UERS
Belaya Gora,,"146.231506, 68.556602",,BGN,RU,,Belaya Gora Airport,,UESG
Srednekolymsk,,"153.7364, 67.4805",,SEK,RU,,Srednekolymsk Airport,,UESK
Chokurdah,,"147.90199279785156, 70.62310028076172",,CKH,RU,,Chokurdakh Airport,,UESO
Cherskiy,,"161.33799743652344, 68.7406005859375",,CYX,RU,,Cherskiy Airport,,UESS
Tiksi,,"128.90299987793, 71.697700500488",,IKS,RU,,Tiksi Airport,,UEST
Zyryanka,,"150.8889, 65.7485",,ZKP,RU,,Zyryanka Airport,,UESU
Kutaisi,,"42.4826011658, 42.176700592",,KUT,GE,,Kopitnari Airport,,UGKO
Batumi,,"41.5997009277, 41.6102981567",,BUS,GE,,Batumi International Airport,,UGSB
Sukhumi,,"41.128101348899996, 42.8582000732",,SUI,GE,,Sukhumi Dranda Airport,,UGSS
Tbilisi,,"44.95470047, 41.6692008972",,TBS,GE,,Tbilisi International Airport,,UGTB
Blagoveschensk,,"127.41200256347656, 50.42539978027344",,BQS,RU,,Ignatyevo Airport,,UHBB
Khabarovsk,,"135.18800354004, 48.52799987793",,KHV,RU,,Khabarovsk-Novy Airport,,UHHH
Komsomolsk-on-Amur,,"136.9340057373047, 50.409000396728516",,KXK,RU,,Komsomolsk-on-Amur Airport,,UHKK
Sovetskaya Gavan,,"140.033996582, 48.926998138399995",,GVN,RU,,Maygatka Airport.,,UHKM
Anadyr,,"177.740997, 64.734902",,DYR,RU,,Ugolny Airport,,UHMA
Chukotka,,"-173.2429962158203, 64.37809753417969",,PVS,RU,,Provideniya Bay Airport,,UHMD
Keperveem,,"166.139999, 67.845001",,KPW,RU,,Keperveem Airport,,UHMK
Magadan,,"150.72000122070312, 59.9109992980957",,GDX,RU,,Sokol Airport,,UHMM
Pevek,,"170.59700012207, 69.783302307129",,PWE,RU,,Pevek Airport,,UHMP
Nikolayevsk-na-Amure Airport,,"140.649994, 53.154999",,NLI,RU,,Nikolayevsk-na-Amure Airport,,UHNN
Okhotsk,,"143.05650329589844, 59.410064697265625",,OHO,RU,,Okhotsk Airport,,UHOO
Petropavlovsk-Kamchatsky,,"158.45399475097656, 53.16790008544922",,PKC,RU,,Yelizovo Airport,,UHPP
Yuzhno-Sakhalinsk,,"142.71800231933594, 46.88869857788086",,UUS,RU,,Yuzhno-Sakhalinsk Airport,,UHSS
Vladivostok,,"132.1479949951172, 43.39899826049805",,VVO,RU,,Vladivostok International Airport,,UHWW
Chita,,"113.306, 52.026299",,HTA,RU,,Chita-Kadala Airport,,UIAA
Bratsk,,"101.697998046875, 56.370601654052734",,BTK,RU,,Bratsk Airport,,UIBB
Irkutsk,,"104.38899993896, 52.268001556396",,IKT,RU,,Irkutsk Airport,,UIII
Ust-Kut,,"105.7300033569336, 56.8567008972168",,UKX,RU,,Ust-Kut Airport,,UITT
Ulan Ude,,"107.43800354003906, 51.80780029296875",,UUD,RU,,Ulan-Ude Airport (Mukhino),,UIUU
Kiev,,"30.894699096679688, 50.345001220703125",,KBP,UA,,Boryspil International Airport,,UKBB
Mariupol,,"37.44960021972656, 47.07609939575195",,MPW,UA,,Mariupol International Airport,,UKCM
Luhansk,,"39.3740997314, 48.4174003601",,VSG,UA,,Luhansk International Airport,,UKCW
Dnipropetrovsk,,"35.10060119628906, 48.357200622558594",,DNK,UA,,Dnipropetrovsk International Airport,,UKDD
Zaporizhia,,"35.31570053100586, 47.867000579833984",,OZH,UA,,Zaporizhzhia International Airport,,UKDE
Kryvyi Rih,,"33.209999084472656, 48.04330062866211",,KWG,UA,,Kryvyi Rih International Airport,,UKDR
Sevastopol,,"33.570999145500004, 44.688999176",,UKS,UA,,Belbek Airport,,UKFB
Kharkiv,,"36.290000915527344, 49.924800872802734",,HRK,UA,,Kharkiv International Airport,,UKHH
Cherkasy,,"31.99530029296875, 49.41559982299805",,CKC,UA,,Cherkasy International Airport,,UKKE
Kiev,,"30.45194, 50.40194",,IEV,UA,,Kiev Zhuliany International Airport,,UKKK
Kiev,,"30.1919002532959, 50.60350036621094",,GML,UA,,Gostomel Airport,,UKKM
Khmelnytskyi,,"26.933399, 49.359699",,HMJ,UA,,Khmelnytskyi Airport,,UKLH
Ivano-Frankivsk,,"24.686100006103516, 48.88420104980469",,IFO,UA,,Ivano-Frankivsk International Airport,,UKLI
Lviv,,"23.956100463867188, 49.8125",,LWO,UA,,Lviv International Airport,,UKLL
Chernivtsi,,"25.98080062866211, 48.259300231933594",,CWC,UA,,Chernivtsi International Airport,,UKLN
Rivne,,"26.141599655151367, 50.60710144042969",,RWN,UA,,Rivne International Airport,,UKLR
Uzhhorod,,"22.263399124145508, 48.634300231933594",,UDJ,UA,,Uzhhorod International Airport,,UKLU
Nikolayev,,"31.9197998046875, 47.057899475097656",,NLV,UA,,Mykolaiv International Airport,,UKON
Odessa,,"30.67650032043457, 46.42679977416992",,ODS,UA,,Odessa International Airport,,UKOO
Archangelsk,,"40.71670150756836, 64.60030364990234",,ARH,RU,,Talagi Airport,,ULAA
Naryan Mar,,"53.12189865112305, 67.63999938964844",,NNM,RU,,Naryan Mar Airport,,ULAM
Cherepovets,,"38.015800476100004, 59.273601532",,CEE,RU,,Cherepovets Airport,,ULWC
Amderma,,"61.556400299072266, 69.76329803466797",,AMV,RU,,Amderma Airport,,ULDD
Al Ula,,"38.1288888889, 26.48",,ULH,SA,,Majeed Bin Abdulaziz Airport,,OEAO
Kotlas,,"46.6974983215332, 61.235801696777344",,KSZ,RU,,Kotlas Airport,,ULKK
St. Petersburg,,"30.262500762939453, 59.80030059814453",,LED,RU,,Pulkovo Airport,,ULLI
Murmansk,,"32.75080108642578, 68.78170013427734",,MMK,RU,,Murmansk Airport,,ULMM
Velikiye Luki,,"30.60810089111328, 56.381099700927734",,VLU,RU,,Velikiye Luki Airport,,ULOL
Pskov,,"28.395599365234375, 57.78390121459961",,PKV,RU,,Pskov Airport,,ULOO
Petrozavodsk,,"34.154701232910156, 61.88520050048828",,PES,RU,,Petrozavodsk Airport,,ULPB
Vologda,,"39.944400787353516, 59.282501220703125",,VGD,RU,,Vologda Airport,,ULWW
Brest,,"23.8981, 52.108299",,BQT,BY,,Brest Airport,,UMBB
Gomel,,"31.016700744628906, 52.527000427246094",,GME,BY,,Gomel Airport,,UMGG
Vitebsk,,"30.349599838257, 55.126499176025",,VTB,BY,,Vitebsk Vostochny Airport,,UMII
Kaliningrad,,"20.592599868774414, 54.88999938964844",,KGD,RU,,Khrabrovo Airport,,UMKK
Hrodna,,"24.053800582885742, 53.60200119018555",,GNA,BY,,Hrodna Airport,,UMMG
Minsk,,"28.030700683594, 53.882499694824",,MSQ,BY,,Minsk National Airport,,UMMS
Mogilev,,"30.09510040283203, 53.954898834228516",,MVQ,BY,,Mogilev Airport,,UMOO
Abakan,,"91.38500213623047, 53.7400016784668",,ABA,RU,,Abakan Airport,,UNAA
Barnaul,,"83.53849792480469, 53.363800048828125",,BAX,RU,,Barnaul Airport,,UNBB
Gorno-Altaysk,,"85.8332977295, 51.9667015076",,RGK,RU,,Gorno-Altaysk Airport,,UNBG
Kemerovo,,"86.1072006225586, 55.27009963989258",,KEJ,RU,,Kemerovo Airport,,UNEE
Yeniseysk,,"92.11250305175781, 58.47420120239258",,EIE,RU,,Yeniseysk Airport,,UNII
Bor,,"89.994003, 61.589699",,TGP,RU,,Podkamennaya Tunguska Airport,,UNIP
Krasnoyarsk,,"92.493301, 56.172901",,KJA,RU,,Yemelyanovo Airport,,UNKL
Achinsk,,"90.57080078125, 56.2682991027832",,ACS,RU,,Achinsk Airport,,UNKS
Kyzyl,,"94.40059661865234, 51.66939926147461",,KYZ,RU,,Kyzyl Airport,,UNKY
Novosibirsk,,"82.650703430176, 55.012599945068",,OVB,RU,,Tolmachevo Airport,,UNNT
Omsk,,"73.31050109863281, 54.96699905395508",,OMS,RU,,Omsk Central Airport,,UNOO
Strezhevoy,,"77.66000366210001, 60.709400177",,SWT,RU,,Strezhevoy Airport,,UNSS
Tomsk,,"85.208297729492, 56.380298614502",,TOF,RU,,Bogashevo Airport,,UNTT
Novokuznetsk,,"86.877197, 53.811401",,NOZ,RU,,Spichenkovo Airport,,UNWW
Dikson,,"80.37966918945312, 73.51780700683594",,DKS,RU,,Dikson Airport,,UODD
Khatanga,,"102.49099731445312, 71.97810363769531",,HTG,RU,,Khatanga Airport,,UOHH
Igarka,,"86.62190246582031, 67.43720245361328",,IAA,RU,,Igarka Airport,,UOII
Norilsk,,"87.33219909667969, 69.31109619140625",,NSK,RU,,Norilsk-Alykel Airport,,UOOO
Anapa,,"37.347301483154, 45.002101898193",,AAQ,RU,,Anapa Vityazevo Airport,,URKA
Yeysk,,"38.21, 46.68",,EIK,RU,,Yeysk Airport,,URKE
Gelendzhik,,"38.0124807358, 44.5820926295",,GDZ,RU,,Gelendzhik Airport,,URKG
Krasnodar,,"39.170501708984, 45.034698486328",,KRR,RU,,Krasnodar Pashkovsky International Airport,,URKK
Makhachkala,,"47.65230178833008, 42.81679916381836",,MCX,RU,,Uytash Airport,,URML
Mineralnyye Vody,,"43.08190155029297, 44.225101470947266",,MRV,RU,,Mineralnyye Vody Airport,,URMM
Nalchik,,"43.636600494384766, 43.512901306152344",,NAL,RU,,Nalchik Airport,,URMN
Beslan,,"44.6066017151, 43.2051010132",,OGZ,RU,,Beslan Airport,,URMO
Magas,,"45.0125999451, 43.322299957300004",,IGT,RU,,Magas Airport,,URMS
Stavropol,,"42.11280059814453, 45.10919952392578",,STW,RU,,Stavropol Shpakovskoye Airport,,URMT
Rostov-on-Don,,"39.924722, 47.493888",,ROV,RU,,Platov International Airport,,URRP
Taganrog,,"38.8491667, 47.1983333",,TGK,RU,,Taganrog Yuzhny Airport,,URRT
Sochi,,"39.9566, 43.449902",,AER,RU,,Sochi International Airport,,URSS
Astrakhan,,"48.0063018799, 46.2832984924",,ASF,RU,,Astrakhan Airport,,URWA
Elista,,"44.33089828491211, 46.3739013671875",,ESL,RU,,Elista Airport,,URWI
Volgograd,,"44.34550094604492, 48.782501220703125",,VOG,RU,,Volgograd International Airport,,URWW
Williston,,"-103.748797, 48.258387",,XWA,US,,Williston Basin International Airport,,KXWA
Chelyabinsk,,"61.5033, 55.305801",,CEK,RU,,Chelyabinsk Balandino Airport,,USCC
Magnitogorsk,,"58.755699157714844, 53.39310073852539",,MQF,RU,,Magnitogorsk International Airport,,USCM
Sabetta,,"72.052222, 71.219167",,SBT,RU,,Sabetta International Airport,,USDA
Salekhard,,"66.61100006103516, 66.5907974243164",,SLY,RU,,Salekhard Airport,,USDD
Khanty-Mansiysk,,"69.08609771728516, 61.028499603271484",,HMA,RU,,Khanty Mansiysk Airport,,USHH
Nyagan,,"65.614998, 62.110001",,NYA,RU,,Nyagan Airport,,USHN
Sovetskiy,,"63.60191345214844, 61.326622009277344",,OVS,RU,,Sovetskiy Airport,,USHS
Uray,,"64.82669830322266, 60.10329818725586",,URJ,RU,,Uray Airport,,USHU
Izhevsk,,"53.45750045776367, 56.82809829711914",,IJK,RU,,Izhevsk Airport,,USII
Kirov,,"49.348300933838, 58.503299713135",,KVX,RU,,Pobedilovo Airport,,USKK
Nadym,,"72.69889831542969, 65.48090362548828",,NYM,RU,,Nadym Airport,,USMM
Novy Urengoy,,"76.52030181884766, 66.06939697265625",,NUX,RU,,Novy Urengoy Airport,,USMU
Nizhnevartovsk,,"76.48359680175781, 60.94929885864258",,NJC,RU,,Nizhnevartovsk Airport,,USNN
Perm,,"56.021198272705, 57.914501190186",,PEE,RU,,Bolshoye Savino Airport,,USPP
Kogalym,,"74.53379821777344, 62.190399169921875",,KGP,RU,,Kogalym International Airport,,USRK
Nefteyugansk,,"72.6500015258789, 61.108299255371094",,NFG,RU,,Nefteyugansk Airport,,USRN
Noyabrsk,,"75.2699966430664, 63.18330001831055",,NOJ,RU,,Noyabrsk Airport,,USRO
Surgut,,"73.40180206298828, 61.34370040893555",,SGC,RU,,Surgut Airport,,USRR
Yekaterinburg,,"60.802700042725, 56.743099212646",,SVX,RU,,Koltsovo Airport,,USSS
Tyumen,,"65.3243026733, 57.189601898199996",,TJM,RU,,Roshchino International Airport,,USTR
Kurgan,,"65.41560363769531, 55.47529983520508",,KRO,RU,,Kurgan Airport,,USUU
Ashgabat,,"58.361, 37.986801",,ASB,TM,,Ashgabat International Airport,,UTAA
Krasnovodsk,,"53.007198, 40.063301",,KRW,TM,,Turkmenbashi Airport,,UTAK
Mary,,"61.896702, 37.6194",,MYP,TM,,Mary Airport,,UTAM
Da����oguz,,"59.826698, 41.761101",,TAZ,TM,,Da����oguz Airport,,UTAT
T����rkmenabat,,"63.61330032348633, 39.08330154418945",,CRZ,TM,,Turkmenabat Airport,,UTAV
Dushanbe,,"68.8249969482, 38.543300628699996",,DYU,TJ,,Dushanbe Airport,,UTDD
Kulyab,,"69.80500030517578, 37.98809814453125",,TJU,TJ,,Kulob Airport,,UTDK
Khudzhand,,"69.6947021484375, 40.21540069580078",,LBD,TJ,,Khudzhand Airport,,UTDL
Kurgan-Tyube,,"68.86470031738281, 37.86640167236328",,KQT,TJ,,Qurghonteppa International Airport,,UTDT
Urgench,,"60.641700744628906, 41.58430099487305",,UGC,UZ,,Urgench Airport,,UTNU
Bukhara,,"64.4832992553711, 39.775001525878906",,BHK,UZ,,Bukhara Airport,,UTSB
Samarkand,,"66.98380279541016, 39.70050048828125",,SKD,UZ,,Samarkand Airport,,UTSS
Termez,,"67.30999755859375, 37.28670120239258",,TMJ,UZ,,Termez Airport,,UTST
Tashkent,,"69.2811965942, 41.257900238",,TAS,UZ,,Tashkent International Airport,,UTTT
Kostroma,,"41.019401550299996, 57.7969017029",,KMW,RU,,Kostroma Sokerkino Airport,,UUBA
Kaluga,,"36.3666687012, 54.5499992371",,KLF,RU,,Grabtsevo Airport,,UUBC
Ivanovo,,"40.940799713134766, 56.93939971923828",,IWA,RU,,Ivanovo South Airport,,UUBI
Rybinsk,,"38.92940139770508, 58.10419845581055",,RYB,RU,,Staroselye Airport,,UUBK
Bryansk,,"34.176399, 53.214199",,BZK,RU,,Bryansk Airport,,UUBP
Moscow,,"38.150002, 55.553299",,ZIA,RU,,Zhukovsky International Airport,,UUBW
Moscow,,"37.90629959106445, 55.40879821777344",,DME,RU,,Domodedovo International Airport,,UUDD
Moscow,,"37.4146, 55.972599",,SVO,RU,,Sheremetyevo International Airport,,UUEE
Tver,,"35.7577018737793, 56.82469940185547",,KLD,RU,,Migalovo Air Base,,UUEM
Moscow,,"37.507222, 55.511667",,OSF,RU,,Ostafyevo International Airport,,UUMO
Moscow,,"38.061699, 55.8783",,CKL,RU,,Chkalovskiy Air Base,,UUMU
Belgorod,,"36.5900993347168, 50.643798828125",,EGO,RU,,Belgorod International Airport,,UUOB
Kursk,,"36.29560089111328, 51.7505989074707",,URS,RU,,Kursk East Airport,,UUOK
Lipetsk,,"39.53779983520508, 52.70280075073242",,LPK,RU,,Lipetsk Airport,,UUOL
Voronezh,,"39.22959899902344, 51.81420135498047",,VOZ,RU,,Voronezh International Airport,,UUOO
Orel,,"36.0022010803, 52.934700012200004",,OEL,RU,,Oryol Yuzhny Airport,,UUOR
Tambov,,"41.482799530029, 52.806098937988",,TBW,RU,,Donskoye Airport,,UUOT
Moscow,,"37.2615013123, 55.5914993286",,VKO,RU,,Vnukovo International Airport,,UUWW
Ukhta,,"53.8046989440918, 63.566898345947266",,UCT,RU,,Ukhta Airport,,UUYH
Inta,,"60.110321044921875, 66.0548324584961",,INA,RU,,Inta Airport,,UUYI
Pechora,,"57.13079833984375, 65.12110137939453",,PEX,RU,,Pechora Airport,,UUYP
Usinsk,,"57.3671989440918, 66.00469970703125",,USK,RU,,Usinsk Airport,,UUYS
Vorkuta,,"63.993099212646484, 67.48860168457031",,VKT,RU,,Vorkuta Airport,,UUYW
Ust-Tsylma,,"52.20033645629999, 65.43729400630001",,UTS,RU,,Ust-Tsylma Airport,,UUYX
Syktyvkar,,"50.84510040283203, 61.64699935913086",,SCW,RU,,Syktyvkar Airport,,UUYY
Nizhny Novgorod,,"43.784000396729, 56.230098724365",,GOJ,RU,,Nizhny Novgorod Strigino International Airport,,UWGG
Bugulma,,"52.801700592041016, 54.63999938964844",,UUA,RU,,Bugulma Airport,,UWKB
Kazan,,"49.278701782227, 55.606201171875",,KZN,RU,,Kazan International Airport,,UWKD
Nizhnekamsk,,"52.092498779296875, 55.564701080322266",,NBC,RU,,Begishevo Airport,,UWKE
Yoshkar-Ola,,"47.904701232910156, 56.700599670410156",,JOK,RU,,Yoshkar-Ola Airport,,UWKJ
Cheboksary,,"47.3473014831543, 56.090301513671875",,CSY,RU,,Cheboksary Airport,,UWKS
Zhigansk,,"123.361000061, 66.7965011597",,ZIX,RU,,Zhigansk Airport,,UEVV
Ulyanovsk,,"48.226699829100006, 54.26829910279999",,ULV,RU,,Ulyanovsk Baratayevka Airport,,UWLL
Ulyanovsk,,"48.80270004272461, 54.4010009765625",,ULY,RU,,Ulyanovsk East Airport,,UWLW
Orenburg,,"55.45669937133789, 51.795799255371094",,REN,RU,,Orenburg Central Airport,,UWOO
Orsk,,"58.59560012817383, 51.0724983215332",,OSW,RU,,Orsk Airport,,UWOR
Penza,,"45.02109909057617, 53.110599517822266",,PEZ,RU,,Penza Airport,,UWPP
Saransk,,"45.212257385253906, 54.12512969970703",,SKX,RU,,Saransk Airport,,UWPS
Balakovo,,"47.7456016541, 51.8582992554",,BWO,RU,,Balakovo Airport,,UWSB
Saratov,,"46.04669952392578, 51.564998626708984",,RTW,RU,,Saratov Central Airport,,UWSS
Ufa,,"55.874401092529, 54.557498931885",,UFA,RU,,Ufa International Airport,,UWUU
Samara,,"50.16429901123, 53.504901885986",,KUF,RU,,Kurumoch International Airport,,UWWW
Rewa,,"81.220299, 24.503401",,REW,IN,,"Rewa Airport, Chorhata, REWA",,VA1G
